"Sector","Major Head","Cat1","Cat2","Identity","FY 00","FY 01","FY 02","FY 03","FY 04","FY 05","FY 06","FY 07","FY 08","FY 09","FY 10","FY 11"
"CEES","MH 4403","A","U","A Union Govt","1.32","1.60","1.89","1.36","1.46","1.99","1.24","1.09","2.47","4.18","9.73","5.46"
"CEES","MH 4403","B","UT","A UT Puducherry","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.04"
"CEES","MH 4403","B","G","Andhra Pradesh","-0.00","1.64","1.73","5.21","6.15","0.00","0.48","0.00","0.35","6.60","4.21","0.60"
"CEES","MH 4403","B","S","Arunachal Pradesh","0.25","0.15","0.36","1.26","2.86","1.29","4.98","2.60","1.68","1.05","4.66","2.17"
"CEES","MH 4403","B","S","Assam","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.78","0.98","2.14","0.00"
"CEES","MH 4403","B","G","Bihar","0.00","0.00","0.00","0.00","0.00","1.02","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4403","B","G","Chattisgarh","0.00","0.09","0.02","0.01","0.00","0.13","0.15","0.20","0.24","0.17","0.54","0.84"
"CEES","MH 4403","B","UT","D NCT Delhi","1.54","2.22","1.08","0.22","0.33","0.13","1.54","1.20","1.14","0.68","0.28","0.54"
"CEES","MH 4403","B","G","Goa","0.03","0.08","0.10","0.11","0.20","0.08","0.83","0.31","0.44","1.43","1.56","0.87"
"CEES","MH 4403","B","G","Gujarat","0.38","0.14","0.05","0.10","0.56","0.14","0.00","0.00","0.00","0.02","0.24","4.88"
"CEES","MH 4403","B","G","Haryana","-0.00","-0.00","-0.00","-0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4403","B","S","Himachal Pradesh","1.03","1.02","1.63","1.86","2.18","2.96","3.50","3.26","5.49","6.92","8.60","9.99"
"CEES","MH 4403","B","S","Jammu and Kashmir","1.65","1.37","2.21","2.33","3.63","5.32","6.11","6.44","6.99","9.01","15.76","25.09"
"CEES","MH 4403","B","G","Jharkhand","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4403","B","G","Karnataka","0.00","0.00","0.00","0.02","0.00","0.14","0.10","7.51","39.70","24.52","39.68","39.26"
"CEES","MH 4403","B","G","Kerala","0.60","0.57","0.34","0.35","0.04","0.23","3.08","5.25","1.91","3.62","4.11","4.79"
"CEES","MH 4403","B","G","Madhya Pradesh","0.29","0.08","1.92","0.35","0.25","0.11","0.36","0.00","8.48","0.86","0.43","1.01"
"CEES","MH 4403","B","G","Maharastra","2.08","1.34","0.85","2.03","0.14","2.70","0.94","0.53","0.38","1.63","2.40","30.26"
"CEES","MH 4403","B","S","Manipur","0.03","0.01","0.01","0.50","0.04","0.56","0.15","0.23","0.30","2.76","1.74","5.84"
"CEES","MH 4403","B","S","Meghalaya","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4403","B","S","Mizoram","0.46","1.97","1.96","1.21","0.49","0.00","0.11","0.29","0.52","0.00","0.00","6.92"
"CEES","MH 4403","B","S","Nagaland","0.00","0.90","0.00","0.00","0.61","0.39","1.02","3.28","3.79","4.77","0.70","1.62"
"CEES","MH 4403","B","G","Orissa","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","31.21","0.00"
"CEES","MH 4403","B","G","Punjab","-0.04","-0.01","0.00","-0.00","0.60","-0.00","0.82","0.49","0.19","9.13","2.40","12.47"
"CEES","MH 4403","B","G","Rajasthan","0.07","0.00","0.00","-0.00","0.00","0.00","0.16","1.46","0.61","0.54","0.82","0.13"
"CEES","MH 4403","B","S","Sikkim","0.08","0.13","0.08","0.12","0.34","0.39","0.97","0.61","0.83","0.55","0.69","0.29"
"CEES","MH 4403","B","G","Tamil Nadu","-0.01","0.10","0.00","0.00","0.00","0.14","12.87","44.47","9.80","3.00","2.79","1.97"
"CEES","MH 4403","B","S","Tripura","0.04","0.00","2.27","4.07","2.63","5.07","8.48","3.94","9.78","6.98","9.44","1.83"
"CEES","MH 4403","B","G","Uttar Pradesh","2.11","6.58","4.48","5.60","4.07","6.84","36.59","49.94","47.34","37.85","12.23","8.04"
"CEES","MH 4403","B","S","Uttarakhand","0.00","0.00","0.44","0.80","0.43","0.59","6.77","7.18","7.69","4.78","4.47","9.21"
"CEES","MH 4403","B","G","West Bengal","1.52","1.12","1.17","0.56","0.07","0.25","0.55","0.46","1.05","1.85","7.41","14.80"
"CEES","MH 4404","A","U","A Union Govt","1.09","1.37","1.93","1.99","0.62","3.48","0.00","0.96","0.90","0.99","1.00","0.61"
"CEES","MH 4404","B","UT","A UT Puducherry","0.00","0.06","0.60","0.02","0.00","0.55","0.36","1.03","0.10","0.01","0.54","0.00"
"CEES","MH 4404","B","G","Andhra Pradesh","2.56","0.00","1.91","0.00","1.50","0.00","0.00","1.35","16.52","0.00","0.35","2.72"
"CEES","MH 4404","B","S","Arunachal Pradesh","0.00","0.00","0.02","0.06","0.17","0.01","0.00","0.04","0.05","0.05","0.00","0.05"
"CEES","MH 4404","B","S","Assam","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.09","0.90","1.50"
"CEES","MH 4404","B","G","Bihar","0.12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4404","B","G","Chattisgarh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4404","B","UT","D NCT Delhi","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4404","B","G","Goa","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4404","B","G","Gujarat","0.06","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4404","B","G","Haryana","0.00","-0.00","-0.00","-0.04","0.00","-0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4404","B","S","Himachal Pradesh","0.25","0.00","-0.01","0.00","0.00","0.00","-0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4404","B","S","Jammu and Kashmir","0.88","1.43","1.25","0.72","0.72","0.00","0.00","-0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4404","B","G","Jharkhand","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4404","B","G","Karnataka","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4404","B","G","Kerala","0.20","0.14","-0.08","0.00","0.00","0.00","0.06","-0.46","0.05","0.03","0.00","0.05"
"CEES","MH 4404","B","G","Madhya Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4404","B","G","Maharastra","4.91","2.64","1.55","1.95","1.93","0.41","0.94","0.27","0.29","0.28","0.56","0.04"
"CEES","MH 4404","B","S","Manipur","0.02","0.00","0.00","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4404","B","S","Meghalaya","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4404","B","S","Mizoram","0.09","0.10","0.06","0.09","0.00","0.00","0.00","0.04","0.00","0.00","0.00","0.00"
"CEES","MH 4404","B","S","Nagaland","0.56","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4404","B","G","Orissa","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4404","B","G","Punjab","-1.62","-0.37","-0.41","-2.14","-0.19","-0.29","-0.29","-0.24","-0.20","-0.37","-0.40","-0.35"
"CEES","MH 4404","B","G","Rajasthan","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4404","B","S","Sikkim","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4404","B","G","Tamil Nadu","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4404","B","S","Tripura","0.00","0.00","1.07","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4404","B","G","Uttar Pradesh","3.79","-1.22","1.52","2.34","-2.27","1.44","0.55","7.43","0.00","-0.91","-0.69","0.00"
"CEES","MH 4404","B","S","Uttarakhand","0.00","0.00","0.00","4.98","5.12","4.96","3.30","2.81","0.00","0.00","0.00","0.00"
"CEES","MH 4404","B","G","West Bengal","1.38","2.80","1.46","0.91","0.62","0.46","5.72","2.11","2.95","0.47","0.50","0.04"
"CEES","MH 4405","A","U","A Union Govt","15.72","5.95","4.12","11.28","11.22","16.62","8.36","3.33","4.09","8.58","21.54","15.10"
"CEES","MH 4405","B","UT","A UT Puducherry","0.01","0.03","0.03","0.06","0.04","0.06","0.07","10.04","11.11","4.67","7.45","5.66"
"CEES","MH 4405","B","G","Andhra Pradesh","1.64","2.08","1.20","2.20","2.22","2.18","1.70","1.03","1.21","7.72","0.05","0.00"
"CEES","MH 4405","B","S","Arunachal Pradesh","0.09","0.02","0.08","0.11","0.07","0.02","0.39","0.32","0.22","0.25","1.00","3.14"
"CEES","MH 4405","B","S","Assam","0.00","0.17","0.00","0.00","0.07","0.15","0.03","0.16","0.05","0.00","0.15","0.00"
"CEES","MH 4405","B","G","Bihar","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4405","B","G","Chattisgarh","0.00","0.03","0.05","0.17","0.14","0.09","0.40","1.45","1.00","0.97","0.03","0.50"
"CEES","MH 4405","B","UT","D NCT Delhi","0.06","0.09","0.21","0.13","0.03","0.00","0.05","0.03","0.00","0.01","0.00","0.00"
"CEES","MH 4405","B","G","Goa","0.70","0.58","0.40","1.27","0.98","0.79","1.46","0.20","0.79","1.32","0.77","1.17"
"CEES","MH 4405","B","G","Gujarat","0.38","0.29","-0.00","0.79","0.36","0.03","-0.11","-0.00","-0.02","-0.02","-0.01","-0.02"
"CEES","MH 4405","B","G","Haryana","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.48","0.08","0.39"
"CEES","MH 4405","B","S","Himachal Pradesh","1.14","1.08","1.02","0.63","0.53","0.72","1.32","1.07","1.26","0.95","2.84","1.14"
"CEES","MH 4405","B","S","Jammu and Kashmir","3.72","5.00","6.02","6.30","6.73","8.47","8.74","11.09","8.74","9.82","10.60","19.13"
"CEES","MH 4405","B","G","Jharkhand","0.00","0.00","0.00","0.00","0.00","0.00","3.63","4.73","5.00","4.53","4.91","7.19"
"CEES","MH 4405","B","G","Karnataka","6.25","3.92","4.84","6.80","3.26","7.56","5.55","13.26","10.06","4.76","6.52","21.68"
"CEES","MH 4405","B","G","Kerala","19.87","19.21","9.84","34.57","12.60","8.57","11.90","24.01","27.31","29.80","68.88","83.98"
"CEES","MH 4405","B","G","Madhya Pradesh","0.09","0.10","0.25","0.33","0.22","0.01","0.29","5.49","0.62","0.34","0.20","0.45"
"CEES","MH 4405","B","G","Maharastra","17.89","24.38","17.88","8.76","9.86","22.18","12.20","17.15","18.75","33.02","32.61","56.87"
"CEES","MH 4405","B","S","Manipur","0.01","0.00","0.00","0.00","0.00","0.00","0.13","0.42","0.00","0.04","0.86","1.61"
"CEES","MH 4405","B","S","Meghalaya","0.04","0.03","0.05","0.03","0.03","0.06","0.07","0.08","0.00","0.10","0.09","0.00"
"CEES","MH 4405","B","S","Mizoram","0.21","1.43","1.32","0.21","1.02","0.00","0.00","0.00","0.45","0.23","0.00","0.54"
"CEES","MH 4405","B","S","Nagaland","0.18","0.14","0.15","0.30","2.38","0.77","1.83","1.51","1.84","2.80","1.94","0.70"
"CEES","MH 4405","B","G","Orissa","5.94","12.35","3.00","2.66","1.60","0.14","0.21","2.00","0.32","0.32","5.04","3.24"
"CEES","MH 4405","B","G","Punjab","0.00","0.00","0.00","0.00","0.00","0.00","0.17","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4405","B","G","Rajasthan","0.19","0.06","0.13","0.00","0.08","0.29","0.35","0.12","0.36","0.09","0.08","0.10"
"CEES","MH 4405","B","S","Sikkim","0.08","0.11","0.83","0.43","0.10","0.10","0.20","0.24","0.35","0.53","0.23","1.57"
"CEES","MH 4405","B","G","Tamil Nadu","1.30","2.35","2.20","3.37","0.94","1.83","3.78","3.72","10.63","25.77","2.09","21.38"
"CEES","MH 4405","B","S","Tripura","0.00","0.00","0.91","0.00","0.39","0.05","2.65","1.22","0.00","0.00","0.50","0.00"
"CEES","MH 4405","B","G","Uttar Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4405","B","S","Uttarakhand","0.00","0.00","0.32","0.41","0.50","0.69","0.50","3.20","1.09","2.22","1.45","0.69"
"CEES","MH 4405","B","G","West Bengal","1.73","7.11","6.02","4.85","7.56","11.24","15.75","13.66","9.09","15.90","32.07","42.54"
"CEES","MH 4406","A","U","A Union Govt","8.66","13.71","15.98","15.95","12.72","8.90","7.11","10.72","32.62","52.43","44.95","63.89"
"CEES","MH 4406","B","UT","A UT Puducherry","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4406","B","G","Andhra Pradesh","4.80","13.13","10.44","4.84","2.72","3.23","5.07","2.43","4.29","0.56","0.83","0.83"
"CEES","MH 4406","B","S","Arunachal Pradesh","0.45","0.42","0.31","0.32","0.14","0.10","5.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4406","B","S","Assam","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.67","0.00"
"CEES","MH 4406","B","G","Bihar","0.00","0.00","0.00","0.00","0.00","0.65","0.80","0.79","0.86","1.00","0.00","0.16"
"CEES","MH 4406","B","G","Chattisgarh","0.00","0.23","2.15","3.40","4.43","13.69","8.37","22.58","23.43","25.85","33.09","22.76"
"CEES","MH 4406","B","UT","D NCT Delhi","2.51","4.86","6.97","40.56","1.50","2.62","101.23","4.86","8.13","5.99","7.99","8.39"
"CEES","MH 4406","B","G","Goa","0.21","0.55","0.36","0.18","0.33","2.28","1.00","0.28","1.90","1.76","3.98","1.00"
"CEES","MH 4406","B","G","Gujarat","188.39","193.52","127.43","84.07","133.84","116.38","119.03","196.15","155.67","261.13","286.10","339.31"
"CEES","MH 4406","B","G","Haryana","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.37","0.00","0.00"
"CEES","MH 4406","B","S","Himachal Pradesh","4.29","2.87","2.72","2.44","2.69","2.52","6.53","4.39","4.60","10.01","8.31","6.45"
"CEES","MH 4406","B","S","Jammu and Kashmir","9.23","8.03","24.42","12.82","17.49","18.57","22.67","43.66","41.19","52.76","67.18","65.08"
"CEES","MH 4406","B","G","Jharkhand","0.00","0.00","0.00","0.00","0.05","0.00","0.00","0.00","0.00","0.00","0.00","9.75"
"CEES","MH 4406","B","G","Karnataka","0.89","11.90","7.49","3.57","2.48","3.61","0.78","6.18","3.54","3.08","2.96","4.04"
"CEES","MH 4406","B","G","Kerala","5.58","7.63","1.97","3.33","3.11","7.12","6.79","4.57","11.01","12.52","13.22","14.00"
"CEES","MH 4406","B","G","Madhya Pradesh","20.27","1.36","1.22","1.73","2.26","2.72","5.49","4.71","11.77","24.51","21.32","12.37"
"CEES","MH 4406","B","G","Maharastra","21.77","10.30","7.31","11.66","9.56","5.95","8.97","16.73","21.26","41.22","40.61","51.48"
"CEES","MH 4406","B","S","Manipur","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4406","B","S","Meghalaya","0.05","0.25","0.09","0.00","0.03","6.33","0.60","0.04","8.41","9.14","11.95","15.13"
"CEES","MH 4406","B","S","Mizoram","0.10","0.00","0.00","6.19","3.50","2.76","2.60","5.59","3.91","2.75","1.39","0.00"
"CEES","MH 4406","B","S","Nagaland","0.00","0.89","2.20","1.78","0.99","1.00","11.72","13.00","8.33","17.58","3.55","14.03"
"CEES","MH 4406","B","G","Orissa","42.94","36.94","25.76","32.75","46.51","44.66","40.50","46.12","42.46","52.24","54.00","55.42"
"CEES","MH 4406","B","G","Punjab","0.00","0.00","0.00","17.46","10.01","23.22","3.62","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4406","B","G","Rajasthan","32.71","12.80","8.81","1.54","33.25","65.09","78.12","58.44","32.09","29.09","38.42","25.27"
"CEES","MH 4406","B","S","Sikkim","0.10","0.05","0.20","0.39","0.28","2.20","2.49","1.29","2.34","4.60","6.66","2.65"
"CEES","MH 4406","B","G","Tamil Nadu","91.73","102.14","95.30","84.78","86.58","78.11","95.35","130.79","119.99","136.33","101.46","84.41"
"CEES","MH 4406","B","S","Tripura","0.00","0.00","5.42","2.82","1.28","4.69","1.67","17.37","11.56","32.16","32.54","39.49"
"CEES","MH 4406","B","G","Uttar Pradesh","-0.00","0.00","1.58","40.76","44.90","53.71","147.42","156.26","203.46","244.55","188.15","114.99"
"CEES","MH 4406","B","S","Uttarakhand","0.00","0.00","0.17","0.21","2.13","3.21","74.47","3.87","9.92","17.35","13.40","16.47"
"CEES","MH 4406","B","G","West Bengal","0.57","0.00","2.88","0.00","0.00","2.38","6.15","2.14","12.63","23.80","24.83","37.12"
"CEES","MH 4407","A","U","A Union Govt","0.00","0.00","0.00","0.00","0.00","0.00","0.00","30.00","0.00","15.00","15.00","15.00"
"CEES","MH 4407","B","UT","A UT Puducherry","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","G","Andhra Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","S","Arunachal Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","S","Assam","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","G","Bihar","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","G","Chattisgarh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","UT","D NCT Delhi","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","G","Goa","0.30","0.23","0.30","0.19","0.26","0.21","0.21","0.21","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","G","Gujarat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","G","Haryana","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","S","Himachal Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","S","Jammu and Kashmir","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","G","Jharkhand","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","G","Karnataka","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","G","Kerala","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","G","Madhya Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","G","Maharastra","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","S","Manipur","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","S","Meghalaya","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","S","Mizoram","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","S","Nagaland","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","G","Orissa","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","G","Punjab","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","G","Rajasthan","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","S","Sikkim","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","G","Tamil Nadu","0.00","0.00","0.00","0.00","-2.00","0.00","0.00","0.00","0.00","0.00","0.46","0.00"
"CEES","MH 4407","B","S","Tripura","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","G","Uttar Pradesh","0.00","0.00","0.00","5.07","3.52","4.91","5.09","5.02","5.87","5.62","5.62","0.50"
"CEES","MH 4407","B","S","Uttarakhand","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4407","B","G","West Bengal","0.90","1.80","1.60","0.90","1.05","1.20","1.20","1.52","1.45","1.72","0.37","0.92"
"CEES","MH 4408","A","U","A Union Govt","21.23","21.25","28.00","30.97","40.65","46.89","37.53","40.46","47.90","60.96","65.14","140.35"
"CEES","MH 4408","B","UT","A UT Puducherry","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4408","B","G","Andhra Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4408","B","S","Arunachal Pradesh","1.06","0.47","-0.91","0.63","0.94","0.69","-1.07","0.14","0.59","0.62","1.22","3.28"
"CEES","MH 4408","B","S","Assam","0.10","0.10","0.01","0.00","0.10","0.00","0.10","0.62","0.60","1.00","1.00","0.00"
"CEES","MH 4408","B","G","Bihar","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4408","B","G","Chattisgarh","0.00","-1.88","1.43","0.15","6.63","3.23","0.53","0.33","-0.11","0.07","0.05","-2.03"
"CEES","MH 4408","B","UT","D NCT Delhi","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4408","B","G","Goa","0.05","-5.01","-1.57","-9.51","0.48","0.45","1.52","4.45","5.06","-0.95","5.70","6.05"
"CEES","MH 4408","B","G","Gujarat","3.91","0.67","1.28","0.04","1.04","0.12","0.69","0.34","0.25","0.20","1.99","8.69"
"CEES","MH 4408","B","G","Haryana","7.51","605.40","564.81","-410.99","-668.54","-245.48","-39.98","-61.00","14.83","511.46","1014.59","185.89"
"CEES","MH 4408","B","S","Himachal Pradesh","-1.73","-3.53","-0.15","-2.36","0.11","-1.12","-0.07","1.56","10.87","0.30","0.18","-0.01"
"CEES","MH 4408","B","S","Jammu and Kashmir","-110.63","61.36","-67.39","26.62","177.22","66.85","99.84","80.34","-54.81","197.76","85.13","300.61"
